"site_id","aggr_eco3_2015","aggr_eco9_2015","aquacultur","area_cat7","area_ha","areacls","bord_lake","cat_unique","ch0712_cat","ch0712_use","ch0712_wgt","cntyname","comid2007","comid2012","comids2007","des_ftype","disposal","dsgn_cat","dsgn12","eco_bio","eco_l3_nam","eco_nuta","eco3_x_origin","elevation","epa_reg","eval_name","evalstat","evaporate","feow_id","fs_ew","fw_eco3","fw_eco9","gnis_id","gnis_name","huc2","huc8","index_samp","lake_origin","lake_origin12","lakearea","lakename","lat_dd83","lon_dd83","maj_basin","mdcaty","meter_deep","miss_basin","na_l1code","na_l2code","na_l3code","nars_name","nes_lake","neslake","neslake_id","nesstoret","nhdname","non_saline","nut_reg","nutreg_name","open_water","own_type","ownshp","panel","perim_km","perm_water","phys_acces","publication_date","rchcode","reachcode","ref_cluster","ref_nutr","refclus_name","repeat_visit","rt_nla","sewage","siteid_07","sitesamp","sitetype","size_class","sld","srfc_area","st_dsgn","st_mdcaty","st_panel","st_siteid","st_stratum","st_wgt_all","st_wgt_cat","st_wgt_dsgn","state","state_name","state_nla","state_pcnt","statecty","status","status_dsk","status_fld","status_st","status_ver","stratum","tnt","tnt_st","urban","us_l3code","us_l3code_2015","us_l4code","us_l4code_2015","wgt_all","wgt_cat","wgt_dsgn","xcoord","ycoord"
"NLA12_ND-187","PLNLOW","NPL",NA,NA,74.15216134,"D:50-100","No","NLA12NEW","NLA12_BASE","Include",15.3598521,"WARD",21536298,21536276,"21536298","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,620.39,"Region_8","Rice Lake","TargetSampleable",NA,142,NA,"PLNLOW","NPL",1030894,"Rice Lake",10,10110101,NA,"NATURAL","NATURAL",NA,NA,48.00697014,-101.5324187,"10","NPL_>50",NA,"Yes",9,9.3,"9.3.1","Rice Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","OverSamp",5.315700155,NA,NA,"8/23/2016","1.01101E+13",NA,NA,NA,NA,NA,"TRASH",NA,NA,"Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_ND-187","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38101,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",42,42,"42b","42b",15.3598521,"ND_>4",96.33333333,-416007.128,1184256.981
"NLA12_ND-190","PLNLOW","TPL",NA,NA,16.46536508,"C:10-50","No","NLA12NEW","NLA12_BASE","Include",44.96344247,"TOWNER",14286595,14286595,"14286595","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,448.41,"Region_8","Unnamed","TargetSampleable",NA,109,NA,"PLNLOW","TPL",NA,NA,9,9020201,NA,"NATURAL","NATURAL",NA,NA,48.54728662,-99.18516789,"9","OTH_(10,20]",NA,"No",9,9.2,"9.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","OverSamp",1.54301486,NA,NA,"8/23/2016","9.0202E+12",NA,NA,NA,NA,NA,"SO-SO",NA,NA,"Y","PROB","(10,20]",NA,NA,NA,NA,NA,"NLA12_ND-190","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38095,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",46,46,"46c","46c",44.96344247,"ND_>4",282,-237602.8639,1235646.814
"NLA12_ND-193","PLNLOW","NPL",NA,NA,45.10079929,"C:10-50","No","NLA12NEW","NLA12_BASE","Include",14.22247897,"STUTSMAN",11497756,11497756,"11497756","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,550.62,"Region_8","Fischer Lake","TargetSampleable",NA,143,NA,"PLNLOW","NPL",1028968,"Fischer Lake",10,10160002,NA,"NATURAL","NATURAL",NA,NA,47.08352059,-99.22730879,"10","NPL_(20,50]",NA,"Yes",9,9.3,"9.3.1","Fischer Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","OverSamp",2.818150075,NA,NA,"8/23/2016","1.016E+13",NA,NA,NA,NA,NA,"SO-SO",NA,NA,"Y","PROB","(20,50]",NA,NA,NA,NA,NA,"NLA12_ND-193","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38093,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",42,42,"42a","42a",14.22247897,"ND_>4",89.2,-246229.3359,1074326.902
"NLA12_ND-194","PLNLOW","TPL",NA,NA,1718.487658,"F:500+","No","NLA12NEW","NLA12_BASE","Include",48.94956326,"WARD",14179984,14179984,"14179984","Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation",NA,NA,"Included","PLAINS",NA,NA,NA,549.48,"Region_8","Upper Des Lacs Lake","TargetSampleable",NA,109,NA,"PLNLOW","TPL",1035894,"Upper Des Lacs Lake",9,9010002,NA,"MAN_MADE","RESERVOIR",NA,NA,48.72020198,-102.1149998,"9","OTH_>50",NA,"No",9,9.2,"9.2.1","Upper Des Lacs Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US FWS","National Wildlife Refuge FWS","OverSamp",87.40912022,NA,NA,"8/23/2016","9.01E+12",NA,NA,NA,NA,NA,"TRASH",NA,NA,"Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_ND-194","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38101,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",46,46,"46h","46h",48.94956326,"ND_>4",307,-454706.0676,1265320.159
"NLA12_ND-196","PLNLOW","NPL",NA,NA,172.5442031,"E:100-500","No","NLA12NEW","NLA12_BASE","Include",15.3598521,"KIDDER",14679296,14679296,"14679296","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,558.81,"Region_8","Long Alakline Lake","TargetSampleable",NA,142,NA,"PLNLOW","NPL",1029979,"Long Alakline Lake",10,10130103,NA,"NATURAL","NATURAL",NA,NA,47.24136596,-99.83730412,"10","NPL_>50",NA,"Yes",9,9.3,"9.3.1","Long Alakline Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","OverSamp",9.599342895,NA,NA,"8/23/2016","1.01301E+13",NA,NA,NA,NA,NA,"SO-SO",NA,NA,"Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_ND-196","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38043,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",42,42,"42b","42b",15.3598521,"ND_>4",96.33333333,-292041.2602,1093500.222
"NLA12_ND-198","PLNLOW","TPL",NA,NA,4.303303461,"B:4-10","No","NLA12NEW","NLA12_BASE","Include",98.69635068,"ROLETTE",14157518,14157518,"14157518","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,648.28,"Region_8","Unnamed","TargetSampleable",NA,109,NA,"PLNLOW","TPL",NA,NA,9,9010004,NA,"NATURAL","NATURAL",NA,NA,48.87733825,-99.97954534,"9","OTH_(4,10]",NA,"No",9,9.2,"9.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tribal Land - US Census","Non-Federal","OverSamp",0.932052601,NA,NA,"8/23/2016","9.01E+12",NA,NA,NA,NA,NA,"SO-SO",NA,NA,"Y","PROB","(4,10]",NA,NA,NA,NA,NA,"NLA12_ND-198","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38079,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",46,46,"46b","46b",98.69635068,"ND_>4",619,-295310.1604,1274143.664
"NLA12_ND-199","PLNLOW","TPL",NA,NA,19.19744403,"C:10-50","No","NLA12NEW","NLA12_BASE","Include",44.96344247,"MCHENRY",14174655,14174655,"14174655","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,489.28,"Region_8","Unnamed","TargetSampleable",NA,109,NA,"PLNLOW","TPL",NA,NA,9,9010003,NA,"NATURAL","NATURAL",NA,NA,47.848299,-100.278256,"9","OTH_(10,20]",NA,"No",9,9.2,"9.2.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","OverSamp",1.806966922,NA,NA,"8/23/2016","9.01E+12",NA,NA,NA,NA,NA,"TRASH",NA,NA,"Y","PROB","(10,20]",NA,NA,NA,NA,NA,"NLA12_ND-199","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38049,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",46,46,"46i","46i",44.96344247,"ND_>4",282,-322561.7862,1161904.263
"NLA12_ND-202","PLNLOW","NPL",NA,NA,14.35587541,"C:10-50","No","NLA12NEW","NLA12_BASE","Include",23.47027919,"DIVIDE",21527662,21527662,"21527662","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,684.75,"Region_8","Jensen Lake","TargetSampleable",NA,142,NA,"PLNLOW","NPL",1029656,"Jensen Lake",10,10110101,NA,"NATURAL","NATURAL",NA,NA,48.6652108,-103.0632567,"10","NPL_(10,20]",NA,"Yes",9,9.3,"9.3.1","Jensen Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","OverSamp",1.827651509,NA,NA,"8/23/2016","1.01101E+13",NA,NA,NA,NA,NA,"TRASH",NA,NA,"Y","PROB","(10,20]",NA,NA,NA,NA,NA,"NLA12_ND-202","ND_NLA12NEW",0,NA,0,"ND",NA,"ND",100,38023,"Target_Sampled",NA,NA,NA,NA,"ND_NLA12NEW","Target",NA,"No",42,42,"42d","42d",23.47027919,"ND_>4",147.2,-525545.555,1264177.461
"NLA12_ND-R17","PLNLOW","NPL",NA,NA,417.5320059,"E:100-500","No",NA,NA,NA,NA,"KIDDER",14683846,14683846,"14683846","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Excluded","PLAINS",NA,NA,NA,560.4,"Region_8","LAKE GEORGE","TargetSampleable",NA,142,NA,"PLNLOW","NPL",1033392,"Lake George",10,10130103,NA,"NATURAL","NATURAL",NA,NA,46.74569439,-99.49689806,"10",NA,NA,"Yes",9,9.3,"9.3.1","Lake George",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US FWS","National Wildlife Refuge FWS",NA,10.03020684,NA,NA,"8/23/2016","1.01301E+13",NA,NA,NA,NA,NA,"SO-SO",NA,NA,"Y","HAND",NA,NA,NA,NA,NA,NA,"NLA12_ND-R17",NA,0,NA,0,"ND",NA,"ND",100,38043,"Target_Sampled",NA,NA,NA,NA,NA,"Target",NA,"No",42,42,"42b","42b",NA,NA,0,-268164.5315,1037686.006
"NLA12_ND-R18","PLNLOW","NPL",NA,NA,62.71326846,"D:50-100","No",NA,NA,NA,NA,"KIDDER",14680264,14680264,"14680264","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Excluded","PLAINS",NA,NA,NA,536.91,"Region_8","LAKE WILLIAMS","TargetSampleable",NA,142,NA,"PLNLOW","NPL",1032812,"Lake Williams",10,10130103,NA,"NATURAL","NATURAL",NA,NA,47.12915154,-99.62037746,"10",NA,NA,"Yes",9,9.3,"9.3.1","Lake Williams",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non-Federal",NA,2.897100215,NA,NA,"8/23/2016","1.01301E+13",NA,NA,NA,NA,NA,"REF",NA,NA,"Y","HAND",NA,NA,NA,NA,NA,NA,"NLA12_ND-R18",NA,0,NA,0,"ND",NA,"ND",100,38043,"Target_Sampled",NA,NA,NA,NA,NA,"Target",NA,"No",42,42,"42b","42b",NA,NA,0,-276012.7581,1080451.409
"NLA12_NE-101","PLNLOW","SPL",NA,NA,5312.030314,"F:500+","No","NLA07RVT","NLA07_RVT12","Include",8.264109252,"HARLAN",19040443,19040443,"19040443","Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation",NA,NA,"Included","PLAINS",NA,NA,NA,593.39,"Region_7","Harlan County Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",471770,"Harlan County Lake",10,10250009,NA,"MAN_MADE","RESERVOIR",NA,NA,40.06311139,-99.29220135,"10","NonREF07",NA,"Yes",9,9.4,"9.4.2","Harlan County Lake","NESLake",NA,"3102","3102",NA,NA,NA,NA,NA,"Non Federal","Army Corps of Engineers DOD","NLA07RVT2",96.66554965,NA,NA,"8/23/2016","1.025E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-2332","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-101","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31083,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",27,27,"27b","27b",8.264109252,"NE_>4",2.285714286,-278294.1,292083.5139
"NLA12_NE-102","PLNLOW","SPL",NA,NA,13.00093741,"C:10-50","No","NLA07RVT","NLA07_RVT12","Include",63.96724665,"CHERRY",16031186,16031186,"16031186","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,884.24,"Region_7","McKeel Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",1812098,"McKeel Lake",10,10150004,NA,"NATURAL","NATURAL",NA,NA,42.53266913,-100.5913352,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","McKeel Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US FWS","National Wildlife Refuge FWS","NLA07RVT",1.65503812,NA,NA,"8/23/2016","1.015E+13",NA,NA,NA,NA,NA,"REF",NA,"NLA06608-0924","Y","PROB","(10,20]",NA,NA,NA,NA,NA,"NLA12_NE-102","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31031,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",44,44,"44d","44d",63.96724665,"NE_>4",2.285714286,-374688.2949,572745.0745
"NLA12_NE-103","PLNLOW","SPL",NA,NA,644.4589529,"F:500+","No","NLA07RVT","NLA07_RVT12","Include",8.264109252,"FRONTIER",19069455,19069455,"19069455","Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation",NA,NA,"Included","PLAINS",NA,NA,NA,787.34,"Region_7","Hugh Butler Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",1768815,"Hugh Butler Lake",10,10250007,NA,"MAN_MADE","RESERVOIR",NA,NA,40.36174467,-100.7041992,"10","NonREF07",NA,"Yes",9,9.4,"9.4.2","Hugh Butler Lake","NESLake",NA,"3104","3104",NA,NA,NA,NA,NA,"Non Federal","Bureau of Reclamation BOR","NLA07RVT",45.64530116,NA,NA,"8/23/2016","1.025E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-2640","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-103","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31063,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",27,27,"27b","27b",8.264109252,"NE_>4",2.285714286,-395913.8001,330520.7145
"NLA12_NE-104","PLNLOW","SPL",NA,NA,50.56218763,"D:50-100","No","NLA07RVT","NLA07_RVT12","Include",15.60063964,"WHEELER",17296632,17296632,"17296632","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,610.76,"Region_7","Ericson Reservoir","TargetSampleable",NA,143,NA,"PLNLOW","SPL",1767296,"Ericson Reservoir",10,10210010,NA,"MAN_MADE","RESERVOIR",NA,NA,41.76432182,-98.65979155,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","Ericson Reservoir",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","NLA07RVT",4.77320062,NA,NA,"8/23/2016","1.021E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-2824","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-104","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31183,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",44,44,"44a","44a",15.60063964,"NE_>4",2.285714286,-219520.3671,480831.1928
"NLA12_NE-105","PLNLOW","SPL",NA,NA,20.1814267,"C:10-50","No","NLA07RVT","NLA07_RVT12","Include",42.24916263,"CHERRY",16031228,16031228,"16031228","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,884.56,"Region_7","East Twin Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",828998,"East Twin Lake",10,10150004,NA,"NATURAL","NATURAL",NA,NA,42.50469691,-100.5300766,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","East Twin Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US FWS","National Wildlife Refuge FWS","NLA07RVT",1.935952246,NA,NA,"8/23/2016","1.015E+13",NA,NA,NA,NA,NA,"REF",NA,"NLA06608-0220","Y","PROB","(20,50]",NA,NA,NA,NA,NA,"NLA12_NE-105","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31031,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",44,44,"44d","44d",42.24916263,"NE_>4",2.285714286,-369841.9415,569381.7286
"NLA12_NE-106","PLNLOW","TPL",NA,NA,29.22334703,"C:10-50","No","NLA07RVT","NLA07_RVT12","Include",86.73979847,"LANCASTER",17397621,17397621,"17397621","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,391.66,"Region_7","Wildwood Lake","TargetSampleable",NA,143,NA,"PLNLOW","TPL",1898600,"Wildwood Lake",10,10200203,NA,"MAN_MADE","RESERVOIR",NA,NA,41.03542015,-96.83772744,"10","NonREF07",NA,"Yes",9,9.2,"9.2.3","Wildwood Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","NLA07RVT",2.78891062,NA,NA,"8/23/2016","1.02002E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-3160","Y","PROB","(20,50]",NA,NA,NA,NA,NA,"NLA12_NE-106","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31109,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",47,47,"47i","47i",86.73979847,"NE_>4",2.285714286,-69867.42498,396478.684
"NLA12_NE-107","PLNLOW","SPL",NA,NA,24.93596967,"C:10-50","No","NLA07RVT","NLA07_RVT12","Include",42.24916263,"GARDEN",17510880,17510880,"17510880","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,1165.87,"Region_7","Smith Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",833503,"Smith Lake",10,10180009,NA,"NATURAL","NATURAL",NA,NA,41.7876174,-102.5218866,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","Smith Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US FWS","National Wildlife Refuge FWS","NLA07RVT",2.162734369,NA,NA,"8/23/2016","1.018E+13",NA,NA,NA,NA,NA,"REF",NA,"NLA06608-3644","Y","PROB","(20,50]",NA,NA,NA,NA,NA,"NLA12_NE-107","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31069,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",44,44,"44b","44b",42.24916263,"NE_>4",2.285714286,-537739.4182,498824.6734
"NLA12_NE-108","PLNLOW","SPL",NA,NA,54.12090517,"D:50-100","No","NLA07RVT","NLA07_RVT12","Include",15.60063964,"CHERRY",17332477,17332477,"17332477","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,903.39,"Region_7","Rat Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",832455,"Rat Lake",10,10210006,NA,"NATURAL","NATURAL",NA,NA,42.45261113,-100.6479949,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","Rat Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","NLA07RVT",4.637214259,NA,NA,"8/23/2016","1.021E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-2972","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-108","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31031,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",44,44,"44d","44d",15.60063964,"NE_>4",2.285714286,-379746.0558,564030.6358
"NLA12_NE-109","PLNLOW","SPL",NA,NA,641.0234072,"F:500+","No","NLA07RVT","NLA07_RVT12","Include",17.17817457,"LINCOLN",17432752,17432752,"17432752","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,916,"Region_7","Lake Maloney","TargetSampleable",NA,143,NA,"PLNLOW","SPL",831017,"Lake Maloney",10,10190018,NA,"MAN_MADE","RESERVOIR",NA,NA,41.03740677,-100.7757749,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","Lake Maloney",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","NLA07RVT",18.96802865,NA,NA,"8/23/2016","1.019E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-0016","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-109","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31111,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"Yes",44,44,"44a","44a",17.17817457,"NE_>4",2.285714286,-398131.429,406399.0858
"NLA12_NE-110","PLNLOW","TPL",NA,NA,32.08410411,"C:10-50","No","NLA07RVT","NLA07_RVT12","Include",86.73979847,"GAGE",18821320,18821320,"18821320","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,425.89,"Region_7","Cedar Creek Reservoir 9-A","TargetSampleable",NA,143,NA,"PLNLOW","TPL",1769885,"Cedar Creek Reservoir 9-A",10,10270202,NA,"MAN_MADE","RESERVOIR",NA,NA,40.32809914,-96.53200107,"10","NonREF07",NA,"Yes",9,9.2,"9.2.3","Cedar Creek Reservoir 9-A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","NLA07RVT",4.582719371,NA,NA,"8/23/2016","1.02702E+13",NA,NA,NA,NA,NA,"TRASH",NA,"NLA06608-0216","Y","PROB","(20,50]",NA,NA,NA,NA,NA,"NLA12_NE-110","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31067,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",47,47,"47i","47i",86.73979847,"NE_>4",2.285714286,-44813.3158,317075.9992
"NLA12_NE-111","PLNLOW","SPL",NA,NA,98.27506919,"D:50-100","No","NLA07RVT","NLA07_RVT12","Include",15.60063964,"SCOTTS BLUFF",17508458,17508458,"17508458","Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation",NA,NA,"Included","PLAINS",NA,NA,NA,1253.35,"Region_7","Winters Creek Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",834830,"Winters Creek Lake",10,10180009,NA,"NATURAL","NATURAL_ENH",NA,NA,41.95667791,-103.5261925,"10","NonREF07",NA,"Yes",9,9.4,"9.4.1","Winters Creek Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US FWS","National Wildlife Refuge FWS","NLA07RVT",4.982341369,NA,NA,"8/23/2016","1.018E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-0940","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-111","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31157,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",25,25,"25h","25h",15.60063964,"NE_>4",2.285714286,-618887.9983,523799.2443
"NLA12_NE-112","PLNLOW","SPL",NA,NA,59.10681649,"D:50-100","No","NLA07RVT","NLA07_RVT12","Include",15.60063964,"CHERRY",16051036,16051036,"16051036","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,1057.7,"Region_7","Shell Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",1767501,"Shell Lake",10,10150003,NA,"NATURAL","NATURAL",NA,NA,42.92365358,-102.0414043,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","Shell Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","NLA07RVT",3.443666951,NA,NA,"8/23/2016","1.015E+13",NA,NA,NA,NA,NA,"REF",NA,"NLA06608-0723","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-112","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31031,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",44,44,"44d","44d",15.60063964,"NE_>4",2.285714286,-490108.933,622970.6662
"NLA12_NE-113","PLNLOW","SPL",NA,NA,10.2933147,"C:10-50","No","NLA07RVT","NLA07_RVT12","Include",63.96724665,"ROCK",17283615,17283615,"17283615","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,730.78,"Region_7","Clear Lake","TargetSampleable",NA,143,NA,"PLNLOW","SPL",828190,"Clear Lake",10,10220001,NA,"NATURAL","NATURAL",NA,NA,42.26770048,-99.24832415,"10","NonREF07",NA,"Yes",9,9.3,"9.3.4","Clear Lake",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Non Federal","Non-Federal","NLA07RVT",1.391692522,NA,NA,"8/23/2016","1.022E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-0648","Y","PROB","(10,20]",NA,NA,NA,NA,NA,"NLA12_NE-113","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31149,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",44,44,"44d","44d",63.96724665,"NE_>4",2.285714286,-266152.1955,538616.0387
"NLA12_NE-114","PLNLOW","SPL",NA,NA,1117.854469,"F:500+","No","NLA07RVT","NLA07_RVT12","Include",8.264109252,"SHERMAN",17373390,17373390,"17373390","Lake/Pond: Hydrographic Category = Perennial",NA,NA,"Included","PLAINS",NA,NA,NA,657.71,"Region_7","Sherman Reservoir","TargetSampleable",NA,143,NA,"PLNLOW","SPL",834983,"Sherman Reservoir",10,10210003,NA,"MAN_MADE","RESERVOIR",NA,NA,41.32198742,-98.90067497,"10","NonREF07",NA,"Yes",9,9.4,"9.4.2","Sherman Reservoir","NESLake",NA,"3108","3108",NA,NA,NA,NA,NA,"Non Federal","Bureau of Reclamation BOR","NLA07RVT",76.75741069,NA,NA,"8/23/2016","1.021E+13",NA,NA,NA,NA,NA,"SO-SO",NA,"NLA06608-2740","Y","PROB",">50",NA,NA,NA,NA,NA,"NLA12_NE-114","NE_NLA07RVT",0,NA,0,"NE",NA,"NE",100,31163,"Target_Sampled",NA,NA,NA,NA,"NE_NLA07RVT","Target",NA,"No",27,27,"27e","27e",8.264109252,"NE_>4",2.285714286,-240906.0605,431930.7081
