field,units,description,algaltoxins,atrazine,bentcond,benthic,bentmet,benttaxa,chla,condition,phab,phabmet,phytotaxa,profile,secchi,siteinfo,topsedhg,waterchem,zoopcond,zoopmets,zooptaxa
SS75LDIA,NA,shoreline substrate: 75th percentile of bottom substrate diameter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SS84LDIA,NA,shoreline substrate: 84th percentile of bottom substrate diameter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCBEDROCK,NA,shoreline substrate: fractional cover of bedrock,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCBOULDERS,NA,shoreline substrate: fractional cover of Boulder,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCCOBBLE,NA,shoreline substrate: fractional cover of Cobble,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCGRAVEL,NA,shoreline substrate: fractional cover of gravel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCORGANIC,NA,shoreline substrate: fractional cover of organic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCOTHER,NA,shoreline substrate: fractional cover of other substrate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCSAND,NA,shoreline substrate: fractional cover of sand,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCSILT,NA,shoreline substrate: fractional cover of silt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFCWOOD,NA,shoreline substrate: fractional cover of wood,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPBEDROCK,NA,shoreline substrate: fractional presence of bedrock,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPBOULDERS,NA,shoreline substrate: fractional presence of Boulder,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPCOBBLE,NA,shoreline substrate: fractional presence of Cobble,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPGRAVEL,NA,shoreline substrate: fractional presence of gravel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPORGANIC,NA,shoreline substrate: fractional presence of organic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPOTHER,NA,shoreline substrate: fractional presence of other substrate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPSAND,NA,shoreline substrate: fractional presence of sand,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPSILT,NA,shoreline substrate: fractional presence of silt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSFPWOOD,NA,shoreline substrate: fractional presence of wood,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSISITEVARIETY,NA,shoreline substrate: Number of substrate classes present at a site,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSISTAVARIETY,NA,shoreline substrate: Mean number of substrate classes present in each station,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNBEDROCK,NA,shoreline substrate: number of stations with bedrock data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNBOULDERS,NA,shoreline substrate: number of stations with boulder data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNCOBBLE,NA,shoreline substrate: number of stations with cobble data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNGRAVEL,NA,shoreline substrate: number of stations with gravel data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNORGANIC,NA,shoreline substrate: number of stations with organic data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNOTHER,NA,shoreline substrate: number of stations with other substrate data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNSAND,NA,shoreline substrate: number of stations with sand data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNSILT,NA,shoreline substrate: number of stations with silt data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSNWOOD,NA,shoreline substrate: number of stations with wood data,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSOFCLASS,NA,shoreline substrate: Mode of bottom substrate by cover,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSOPCLASS,NA,shoreline substrate: Mode of bottom substrate by presence,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVBEDROCK,NA,shoreline substrate: std dev. Cover of bedrock,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVBOULDERS,NA,shoreline substrate: std dev. Cover of boulder,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVCOBBLE,NA,shoreline substrate: std dev. Cover of cobble,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVGRAVEL,NA,shoreline substrate: std dev. Cover of gravel,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVLDIA,NA,shoreline substrate: std dev. logged bottom substrate diameter (mineral),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVORGANIC,NA,shoreline substrate: std dev. Cover of organic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVOTHER,NA,shoreline substrate: std dev. Cover of Other substrate,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVSAND,NA,shoreline substrate: std dev. Cover of sand,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVSILT,NA,shoreline substrate: std dev. Cover of silt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSVWOOD,NA,shoreline substrate: std dev. Cover of wood,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SSXLDIA,NA,shoreline substrate: mean logged bottom substrate diameter (mineral),0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ST_DSGN,NA,"Is lake included in State-specific design? Included=Included in State-specific design; Excluded=Not included in State-specific design. For value definitions, see survey-specific design documentation.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ST_MDCATY,NA,"Categories used for unequal probability selection within a stratum for NLA 2012 State-specific assessments. For value definitions, see survey-specific design documentation.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ST_PANEL,NA,"Base and oversample design panels for state-specific designs. For value definitions, see survey-specific design documentation.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ST_SITEID,NA,Site ID code assigned for use in state-specific assessments. It is equal to SITE_ID unless a State provided its own specific ID code,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ST_STRATUM,NA,"Design stratum for state-specific assessments. For value definitions, see survey-specific design documentation.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ST_WGT_ALL,NA,Adjusted weight for site. To be used for State-specific population estimation,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ST_WGT_CAT,NA,"Categories used for unequal probability selection within a stratum for state-specific sampling frames. For value definitions, see survey-specific design documentation.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ST_WGT_DSGN,NA,"Initial weight assigned to State-specific sampling frames (MI, MN, OK, UT, and VT).",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
STATE,NA,State lake is assigned to for sampling in NLA 2012,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
STATE_NLA,NA,"State (if border lake, all states)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
STATE_PCNT,NA,Percent of lake area occurring in STATE.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
STATECTY,NA,FIPS state and county code,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
STATION,NA,Station,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
STATION_RELOCATED,NA,Station relocated (Y/blank),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
STATUS,NA,"Site status based on EVALSTAT and codes used for 2007 NLA, for use in national-scale population estimates: Target_Sampled=TargetSampled; Target_Denied=AccessDenied; Target_Inacc=Inaccessible-Barrier/Safety or Inaccessible-Effort; Target_Other=TargetOther.  Target lakes that wer not sampled.; Lake_LT_1 ha=Nontarget-TooSmall; Lake_Saline=Coastal_Saline; Lake_Shallow=Nontarget-TooShallow; Lake_Vegetated=Nontarget-Vegetated; Lake-Special_Purpose=Nontarget-NoRecAquatUse; Non_Target=Nontarget-Ephemeral or Nontarget-Other; Unknown=Lake was not evaluated or visited.  Generally applicable to additional State-specific sites that can be included in the national assessment.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
STATUS_ST,NA,"Site status based on EVALSTAT and codes used for 2007 NLA, for use in State-scale population estimates for MI, MN, OK, UT, and VT: Same code as STATUS_12, plus Lake_LT_4 ha= for MI and MN, lakes &lt; 4 ha were not part of the target population for the State assessment.; Lake_LT_10_ha= For UT, lakes &lt; 10 ha in FS Wilderness Areas were not part of the target population for the State assessment.; Lake_Tribal=For UT, lakes on Tribal land were not part of the target population for the State assessment",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
STOLNIND,NA,Number of individuals in sample with tolerance value >=8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOLNTAX,NA,No. of taxa with PTV>=8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOLPIND,NA,% Individuals with PTV>=8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STOLPTAX,NA,% taxa with PTV>=8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
STRATUM,NA,"Stratum use for survey design (national assessment). Needed for population estimates. For value definitions, see survey-specific design documentation.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SUBCLASS,NA,Subclass of taxon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SUBFAMILY,NA,Subfamily of taxon,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SUBORDER,NA,Suborder of taxon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SUBSPECIES,NA,Subspecies name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SUBSTRATE,NA,Substrate Code,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SULFATE_BATCH_ID,NA,Batch ID from lab for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_DATE_ANALYZED,NA,Date of sample analysis for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_FLAG,NA,Flag for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_HOLDING_TIME,NA,Sample holding time for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_LAB_FLAG,NA,Flag from laboratory for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_LAB_SAMPLE_ID,NA,Laboratory Sample ID for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_MDL,NA,Minimum detection limit of analyte for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_QA_FLAG,NA,QA flag associated with sample for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_RESULT,NA,Analyte value for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_RL,NA,Reporting limit for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SULFATE_UNITS,NA,Units for Sulfate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SURFACE_COND,NA,Lake surface conditions,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SURFACE_FILM,NA,Surface film type,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SURFACE_FILM_DESC,NA,Surface file description,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SWIMNIND,NA,Number of swimmer individuals in sample,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWIMNTAX,NA,No. of Swimmers taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWIMPIND,NA,% Swimmers individuals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWIMPTAX,NA,% Swimmers taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANYNIND,NA,Number of Tanytarsini individuals in sample,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANYNTAX,NA,No. of Tanytarsini taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANYPIND,NA,% Tanytarsini individuals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TANYPTAX,NA,% Tanytarsini taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARGET_TAXON,NA,Name of taxon at target taxon level,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
TAXA_ID,NA,Taxa identification number,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
TEMP_CORRECTED,NA,Conductivity temperature corrected,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TEMP_SENSOR,c,Sensor reading,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TEMP_THERMOMETER,c,Thermometer reading,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TEMPERATURE,c,Temperature for index profile,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TL01NIND,NA,Number of individuals in sample with tolerance value <2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL01NTAX,NA,No. of taxa with PTV<2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL01PIND,NA,% Individuals with PTV <2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL01PTAX,NA,% taxa with PTV<2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL23NIND,NA,Number of individuals in sample with tolerance value >=2 and <4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL23NTAX,NA,No. taxa with PTV >=2 & <4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL23PIND,NA,% individuals with PTV >=2 & <4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL23PTAX,NA,% taxa with PTV>=2 & <4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL45NIND,NA,Number of individuals in sample with tolerance value >=4 and <6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL45NTAX,NA,No. taxa with PTV >=4 & <6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL45PIND,NA,% individuals with PTV >=4 & <6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL45PTAX,NA,% taxa with PTV>=4 & <6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL67NIND,NA,Number of individuals in sample with tolerance value >=6 and <8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL67NTAX,NA,No. taxa with PTV >=6 & <8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL67PIND,NA,% individuals with PTV >=6 & <8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL67PTAX,NA,% taxa with PTV>=6 & <8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL89NIND,NA,Number of individuals in sample with tolerance value >=8 and <10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL89NTAX,NA,Number of taxa in sample with tolerance value >=8 and <10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL89PIND,NA,Percent of individuals in sample with tolerance value >=8 and <10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TL89PTAX,NA,Percent of taxa in sample with tolerance value >=8 and <10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TNT,NA,"NLA target status assigned based on lake evaluation for use in national assessments. Target_Presumed= Assigned to lakes evaluated as target but were not sampled (e.g., access denials or physically inaccessible). Uncertain-Final target status cannot be determined because open water and depth criteria could not be evaluated. NotNeeded=Not needed for national level assessments (includes sites selected as part of individual state-level designs. Blank=represent errors or changes in design file, such as lakes selected &gt; 1 time or lakes whose polygons have been combined with other lakes.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
TNT_ST,NA,NLA target status assigned based on lake evaluation for use in State-specific assessments,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TOC_BATCH_ID,NA,Batch ID from lab for Total Organic Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TOC_HOLDING_TIME,NA,Sample holding time for Total Organic Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TOC_RESULT,NA,Analyte value for Total Organic Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TOC_UNITS,NA,Units for Total Organic Carbon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TOLR_PT,NA,Tolerance metric score,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLRNIND,NA,Number of individuals in sample with tolerance value >=7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLRNTAX,NA,No. of Tolerant (PTV>=7) taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLRPIND,NA,% Tolerant (PTV>=7) individuals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOLRPTAX,NA,% Tolerant (PTV>=7) taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL_300,NA,"Total number of individuals in 300-organism subsample, based on NLA standardized taxonomy sample",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTALHG_BATCH_ID,NA,Batch ID from lab for Total Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TOTALHG_RESULT,NA,Analyte value for sediment mercury for Total Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
TOTALHG_UNITS,NA,Units for Total Mercury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TOTL_NAT_NTAX,NA,Total distinct native taxa richness (coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTL_NAT_PIND,NA,Percent of native individuals (coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTL_NAT_PTAX,NA,Percent of distinct native taxa (coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTL_NTAX,NA,Total distinct taxa richness (coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTL300_BIO,NA,Total biomass of individuals in 300-count subsamples 9coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTL300_NAT_BIO,NA,Total biomass of native individuals in 300-count subsamples 9coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTL300_NAT_NTAX,NA,Total distinct native taxa richness in 300-count subsamples (coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTL300_NAT_PTAX,NA,Percent of distinct native taxa in 300-count subsampless (coarse and fine net samples combined),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TOTLNIND,NA,Number of individuals in sample,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTLNTAX,NA,Number of distinct taxa in sample,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIA_SAMPLE_ID,NA,Triazine sample ID,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIBE,NA,Tribe of taxon,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TRICNIND,NA,Number of Trichoptera individuals in sample,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRICNTAX,NA,No. of Trichoptera taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRICPIND,NA,% Trichoptera individuals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRICPTAX,NA,% Trichoptera taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TROP_PT,NA,Trophic metric score for zooplankton MMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TROPHIC_STATE,NA,Trophic state (Oligotrophic/Mesotrophic/Eutrophic/Hypereutrophic),0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TSS_BATCH_ID,NA,Batch ID from lab for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_DATE_ANALYZED,NA,Date of sample analysis for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_FLAG,NA,Flag for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_HOLDING_TIME,NA,Sample holding time for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_LAB_SAMPLE_ID,NA,Laboratory Sample ID for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_MDL,NA,Minimum detection limit of analyte for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_QA_FLAG,NA,QA flag associated with sample for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_RESULT,NA,Analyte value for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_RL,NA,Reporting limit for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TSS_UNITS,NA,Units for Total Suspended Solids,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TUBINAIDNIND,NA,Number of Tubificidae and Naididae individuals in sample,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBINAIDNTAX,NA,No. of Tubificidae and Naididae taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBINAIDPIND,NA,% Tubificidae and Naididae individuals,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUBINAIDPTAX,NA,% Tubificidae and Naididae taxa,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TURB_BATCH_ID,NA,Batch ID from lab for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_COND,NA,Condition of site based on turbidity,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TURB_DATE_ANALYZED,NA,Date of sample analysis for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_FLAG,NA,Flag for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_HOLDING_TIME,NA,Sample holding time for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_LAB_FLAG,NA,Flag from laboratory for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_LAB_SAMPLE_ID,NA,Laboratory Sample ID for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_MDL,NA,Minimum detection limit of analyte for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_QA_FLAG,NA,QA flag associated with sample for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_RESULT,NA,Analyte value for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_RL,NA,Reporting limit for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TURB_UNITS,NA,Units for Turbidity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
U_NONWOODY,NA,"Understory - nonwoody (0=0%, 1=<10%, 2=10-40%, 3=40-75%, 4=>75%)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
U_NONWOODY_DD,NA,percent understory cover by nonwoody veg in the drawdown zone,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
U_WOODY,NA,"Understory woody (0=0%, 1=<10%, 2=10-40%, 3=40-75%, 4=>75%)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
U_WOODY_DD,NA,percent understory cover by woody veg in the drawdown zone,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UID,NA,Unique identifier for sampling event,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0
UNABLE_TO_SAMPLE,NA,Unable to sample site for physical habitat,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UNDERSTORY,NA,Understory type,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UNDERSTORY_DD,NA,Understory type in the draw down zone,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
URBAN,NA,Urban lake defined using WBDC 12 digit HUCs that intersect either US Census Urban Clusters or Urban Areas,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
US_L3CODE,NA,Original Omernik Level III ecoregion code,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
US_L3CODE_2015,NA,Omernik Level III ecoregion code (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
US_L4CODE,NA,Original Omernik Level IV ecoregion code,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
US_L4CODE_2015,NA,Omernik Level IV ecoregion code (2015),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VERT_HEIGHT,m,Vertical height from waterline to high water mark (m),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
VERT_HEIGHT_DD,m,Vertical height from waterline to high water mark,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
