"SAMPLE_TYPE","DATA_COLUMN","LEGAL_VALUES","RANGE_HIGH","RANGE_LOW","UNITS","filename_short","order","DESCRIPTION"
"ZOOP","LGCLAD300_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by large cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE) in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","LGCLAD300_NAT_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by native large cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE) in 300-count subsamples ( coarse and fine net samples combined)"
"ZOOP","LGCLAD300_NAT_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of native large cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE) in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","LGCLAD300_NAT_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct native taxa that are large cladocerans (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE) in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","LGCLAD300_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of large cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE) in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","LGCLAD300_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa that are large cladocerans (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=LARGE) in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","OMNI_PDEN",NA,"NA","NA",NA,"zoopmets",18,"Percent of total density represented by omnivorous individuals (coarse and fine net samples combined)"
"ZOOP","OMNI_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of omnivorous individuals (coarse and fine net samples combined)"
"ZOOP","OMNI_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa that are omnivorous (coarse and fine net samples combined)"
"ZOOP","OMNI300_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct taxa that are omnivorous in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","OMNI300_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of omnivorous individuals in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","OMNI300_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa that are omnivores in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","PIE_ROT",NA,"NA","NA",NA,"zoopmets",18,"Hurlburts Probability of Insterspecific Encounter (PIE) based on the number of rotifer individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*[N-n(i)/N-1]} where p(i) is the proportin of taxon I in the sample, N is the total number of indiviual in the sample, and n(i) is the number of individuals of taxon i in the sample."
"ZOOP","PIE_ROT300",NA,"NA","NA",NA,"zoopmets",18,"Hurlburts Probability of Insterspecific Encounter (PIE) based on the number of rotifer individuals in 300-count subsamples (coarse and fine net samples combined).  Calculated as SUM{p(i)*[N-n(i)/N-1]} where p(i) is the proportin of taxon I in the sample, N is the total number of indiviual in the sample, and n(i) is the number of individuals of taxon i in the sample."
"ZOOP","PLOIMA_DEN",NA,"NA","NA",NA,"zoopmets",18,"Density of individuals of the rotifer order Ploima (coarse and fine net samples combined)"
"ZOOP","PLOIMA_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct taxa that are within the rotifer order Ploima (coarse and fine net samples combined)"
"ZOOP","PLOIMA_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent distinct taxa that are within the rotifer order Ploima (coarse and fine net samples combined)"
"ZOOP","PLOIMA300_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa represented by the rotifer order Ploima in 300-count sumples (coarse and fine net samples combined)"
"ZOOP","PRED_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct predator taxa (coarse and fine net samples combined)"
"ZOOP","PRED_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa that are predators (coarse and fine net samples combined)"
"ZOOP","PRED300_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass of predator individuals in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","PRED300_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct taxa that are predators in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","PRED300_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent of biomass represented by predator individuals in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT_HERB_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct rotifer taxa that are herbivores (coarse and fine net samples combined)"
"ZOOP","ROT_HERB300_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct rotifer taxa that are herbivores in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct taxa within the phylum Rotifera (coarse and fine net samples combined)"
"ZOOP","ROT_OMNI_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by rotifer individuals that are omnivores"
"ZOOP","ROT_OMNI_PDEN",NA,"NA","NA",NA,"zoopmets",18,"Percent of rotifer density represented by omnivores"
"ZOOP","ROT_OMNI_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of rotifer individuals that are omnivores (coarse and fine net samples combined)"
"ZOOP","ROT_OMNI_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct rotifer taxa that are omnivorous"
"ZOOP","ROT_OMNI300_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of individuals that are omnivorous rotifers in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT_OMNI300_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa that are omnivorouss rotifers in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent total biomass from rotifers (coarse and fine net samples combined)"
"ZOOP","ROT_PRED_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct rotifer taxa that are predators (coarse and fine net samples combined)"
"ZOOP","ROT_PRED_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct rotifer taxa that are predators"
"ZOOP","ROT_PRED300_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by rotifer individuals that are predators in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT_PRED300_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct rotifer taxa that are predators in 300 count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT_PRED300_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent of biomass represented by predaceous rotifers individuals in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa within the phylum Rotifera (coarse and fine net samples combined)"
"ZOOP","ROT300_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct taxa within the phylum Rotifera in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","ROT300_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent biomass from rotifers in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","SIDID_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of total individuals that are within the cladoceran family Sididae (coarse and fine net samples combined)"
"ZOOP","SIDID300_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of individuals within the cladoceran family Sididae in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","SIMPSON_DEN",NA,"NA","NA",NA,"zoopmets",18,"Simpson Diversity based on the total density individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*p(i)} where p(i) is the proportion of density of taxon i in the sample."
"ZOOP","SIMPSON_ROT",NA,"NA","NA",NA,"zoopmets",18,"Simpson Diversity based on the number of rotifer individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*p(i)} where p(i) is the proportion of taxon I in the sample."
"ZOOP","SIMPSON_ROT300",NA,"NA","NA",NA,"zoopmets",18,"Simpson Diversity based on the number of rotifer individuals in 300-count subsampless (coarse and fine net samples combined).  Calculated as SUM{p(i)*p(i)} where p(i) is the proportion of taxon I in the sample."
"ZOOP","SIMPSON300_NIND",NA,"NA","NA",NA,"zoopmets",18,"Simpson Diversity based on the number of individuals (coarse and fine net samples combined).  Calculated as SUM{p(i)*p(i)} where p(i) is the proportion of taxon i in the sample."
"ZOOP","SMCLAD_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_DEN",NA,"NA","NA",NA,"zoopmets",18,"Density represented by small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_NAT_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by native small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_NAT_DEN",NA,"NA","NA",NA,"zoopmets",18,"Density represented by native small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCERA_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_NAT_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent of total biomass represented by native small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_NAT_PDEN",NA,"NA","NA",NA,"zoopmets",18,"Percent of total density represented by native small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_NAT_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of native individuals within the suborder Cladocera that are \small\\ (CLADOCERA_SIZE=SMALL; coarse and fine net samples combined) \"
"ZOOP","SMCLAD_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent of total biomass represented by small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_PDEN",NA,"NA","NA",NA,"zoopmets",18,"Percent of total density represented by small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCERAN_SIZE=SMALL; coarse and fine net samples combined)"
"ZOOP","SMCLAD_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of total individuals within the suborder Cladocera that are \small\\ (CLADOCERA_SIZE=SMALL; coarse and fine net samples combined) \"
"ZOOP","SMCLAD300_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL) in 300-count subsamples ( coarse and fine net samples combined)"
"ZOOP","SMCLAD300_NAT_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by native small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL) in 300-count subsamples ( coarse and fine net samples combined)"
"ZOOP","SMCLAD300_NAT_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent of biomass represented by native small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL) in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","SMCLAD300_NAT_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of native small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL) in 300-count subsamples ( coarse and fine net samples combined)"
"ZOOP","SMCLAD300_PBIO",NA,"NA","NA",NA,"zoopmets",18,"Percent of biomass represented by small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL) in 300-count subsamples ( coarse and fine net samples combined)"
"ZOOP","SMCLAD300_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of small cladoceran individuals (SUBORDER=CLADOCERA and CLADOCEAN_SIZE=SMALL) in 300-count subsamples ( coarse and fine net samples combined)"
"ZOOP","TOTL_NAT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Total distinct native taxa richness (coarse and fine net samples combined)"
"ZOOP","TOTL_NAT_PIND",NA,"NA","NA",NA,"zoopmets",18,"Percent of native individuals (coarse and fine net samples combined)"
"ZOOP","TOTL_NAT_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct native taxa (coarse and fine net samples combined)"
"ZOOP","TOTL_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Total distinct taxa richness (coarse and fine net samples combined)"
"ZOOP","TOTL300_BIO",NA,"NA","NA",NA,"zoopmets",18,"Total biomass of individuals in 300-count subsamples 9coarse and fine net samples combined)"
"ZOOP","TOTL300_NAT_BIO",NA,"NA","NA",NA,"zoopmets",18,"Total biomass of native individuals in 300-count subsamples 9coarse and fine net samples combined)"
"ZOOP","TOTL300_NAT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Total distinct native taxa richness in 300-count subsamples (coarse and fine net samples combined)"
"ZOOP","TOTL300_NAT_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct native taxa in 300-count subsampless (coarse and fine net samples combined)"
"ZOOP","ZOCN_DEN",NA,"NA","NA",NA,"zoopmets",18,"Density represented by individuals collected  in coarse mesh net (150-um for 2012 samples, 243 um for 2007 resamples)"
"ZOOP","ZOCN_NAT_DEN",NA,"NA","NA",NA,"zoopmets",18,"Density represented by native individuals collected in coarse mesh net (150-um)"
"ZOOP","ZOCN_NAT_PDEN",NA,"NA","NA",NA,"zoopmets",18,"Percent of density represented by native individuals in coarse net sample (150-um)"
"ZOOP","ZOCN_NAT_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct taxa represented by native individuals in coarse net sample (150-um)"
"ZOOP","ZOCN300_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass of individuals in 300-count subsample of coarse net sample (150 um)"
"ZOOP","ZOCN300_FAM_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct native taxa in coarse net samples (150-um) based on 300-count subsample"
"ZOOP","ZOCN300_NAT_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass of native individuals in 300-count subsample of coarse net sample (150 um)"
"ZOOP","ZOCN300_NAT_PTAX",NA,"NA","NA",NA,"zoopmets",18,"Percent of distinct native taxa in the coarse net sample (150-um) based on the 300-individual subsamples"
"ZOOP","ZOFN_BIO",NA,"NA","NA",NA,"zoopmets",18,"Biomass represented by individuals collected  in fine mesh net (50-um for 2012 samples, 80-um for 2007 resamples)"
"ZOOP","ZOFN_FAM_NAT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of families represented by distinct native taxa in the fine mesh net (50-um for 2012 samples, 80-um for 2007 resamples)"
"ZOOP","ZOFN_FAM_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of families represented by distinct taxa in fine net sample (ZOFN; 80-um mesh)"
"ZOOP","ZOFN_GEN_NAT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of genera represented by distinct native taxa in fine net sample (ZOFN; 80-um mesh)"
"ZOOP","ZOFN_GEN_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of genera represented by distinct taxa in fine net sample (ZOFN; 80-um mesh)"
"ZOOP","ZOFN_NAT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct native taxa in fine net sample (ZOFN; 80-um mesh)"
"ZOOP","ZOFN_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct taxa in fine net sample (ZOFN; 80-um mesh)"
"ZOOP","ZOFN300_FAM_NAT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct native families in 300-count subsample of fine-mesh net sample (50-�m)"
"ZOOP","ZOFN300_FAM_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct families in 300-count subsample of fine-mesh net sample (50-�m)"
"ZOOP","ZOFN300_GEN_NAT_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct native genera in 300-count subsample of fine-mesh net sample (50-�m)"
"ZOOP","ZOFN300_GEN_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct genera in 300-count subsample of fine-mesh net sample (50-�m)"
"ZOOP","ZOFN300_NTAX",NA,"NA","NA",NA,"zoopmets",18,"Number of distinct taxa in the 300-count subsample from the fine net sample (50-um)"
NA,"UID",NA,"NA","NA",NA,"zoopmets",18,"Unique site visit ID"
NA,"ECO_BIO",NA,"NA","NA",NA,"zoopmets",18,"Bioregions"
NA,"PUBLICATION_DATE",NA,"NA","NA",NA,"zoopmets",18,"Publication Date"
"ZOOPLANKTON","CLADOCERA_SIZE","LARGE|SMALL","NA","NA","None","zooptaxa",19,"Size group for cladocerans by taxon "
"ZOOPLANKTON","CLASS",NA,"NA","NA",NA,"zooptaxa",19,"Class of taxon"
"ZOOPLANKTON","FAMILY",NA,"NA","NA",NA,"zooptaxa",19,"Family of taxon"
"ZOOPLANKTON","FFG","FILT|HERB|OMNI|PARA|PRED|UNK","NA","NA","None","zooptaxa",19,"Functional feeding group codes for zooplankton, "
"ZOOPLANKTON","GENUS",NA,"NA","NA",NA,"zooptaxa",19,"Genus of taxon"
"ZOOPLANKTON","NET_SIZECLS_NEW","COARSE|FINE","NA","NA","None","zooptaxa",19,"Net mesh size assigned to taxon: FINE=captured only by fine-mesh net, COARSE=captured by coarse and fine nets. Based on NLA 2012 methods."
"ZOOPLANKTON","NET_SIZECLS_RES","COARSE|FINE","NA","NA","None","zooptaxa",19,"Net mesh size assigned to taxon: FINE=captured only by fine-mesh net, COARSE=captured by coarse and fine nets. Based on NLA 2007 methods, and only taxa occurring in NLA 2012 resample sites or NLA 2007 sites."
"ZOOPLANKTON","ORDER",NA,"NA","NA",NA,"zooptaxa",19,"Order of taxon"
"ZOOPLANKTON","PHYLUM",NA,"NA","NA",NA,"zooptaxa",19,"Phylum of taxon"
"ZOOPLANKTON","SPECIES",NA,"NA","NA",NA,"zooptaxa",19,"Species of taxon"
"ZOOPLANKTON","SUBCLASS",NA,"NA","NA",NA,"zooptaxa",19,"Subclass of taxon"
"ZOOPLANKTON","SUBFAMILY",NA,"NA","NA",NA,"zooptaxa",19,"Subfamily of taxon"
"ZOOPLANKTON","SUBORDER",NA,"NA","NA",NA,"zooptaxa",19,"Suborder of taxon"
"ZOOPLANKTON","SUBSPECIES",NA,"NA","NA","None","zooptaxa",19,"Subspecies name"
"ZOOPLANKTON","TARGET_TAXON",NA,"NA","NA",NA,"zooptaxa",19,"Name of taxon at target taxon level"
NA,"PUBLICATION_DATE",NA,"NA","NA",NA,"zooptaxa",19,"Publication Date"
NA,"ASSEMBLAGE_NAME",NA,"NA","NA",NA,"zooptaxa",19,"Assemblage of taxon"
NA,"TAXA_ID",NA,"NA","NA",NA,"zooptaxa",19,"Taxa identification number"
