PUBLICATION_DATE,UID,SITE_ID,DATE_COL,VISIT_NO,STATE,SAMPLE_TYPE,FORM_TYPE,AGR_CROPLAND,AGR_FEEDLOT,AGR_LIVESTOCK,AGR_ORCHARDS,AGR_PASTURE,AGR_POULTRY,AGR_SCORE,AGR_STRING,AGR_WITHDRAWAL,APPEALING,BIOTIC_INTEGRITY,FLAG_ASSESS,FLIGHT_HAZARDS,HYDRO_TYPE,IND_COMMERCIAL,IND_FIRE,IND_INDUSTRIAL,IND_LOGGING,IND_MINES,IND_ODORS,IND_OIL,IND_POWER,IND_SCORE,IND_STRING,LAKE_LEVEL,LEVEL_CHANGE_M,LEVEL_CHANGES,MACRY_DENSITY,MACRY_FLOAT,MACRY_SUBMERGED,MAN_ANGLING,MAN_DRINKING_WATER,MAN_FISH_STOCKING,MAN_LEVEL_FLUCTUATIONS,MAN_LIMING,MAN_MACROPHYTE,MAN_SCORE,MAN_STRING,MAN_TREATMENT,MBOAT_DENSITY,OUTLET_DAMS,PHOTOGRAPHS,PRISTINE,RCH_AGRICULTURE,RCH_BARE_GROUND,RCH_DEVELOPMENT,RCH_FOREST,RCH_GRASS,RCH_SHOREMODS,RCH_SHRUB,RCH_WETLAND,REC_FILMS,REC_MARINAS,REC_PARKS,REC_PRIMITIVE,REC_RESORTS,REC_SCORE,REC_STRING,REC_TRAILS,REC_TRASH,RECREATIONAL_ACTIVITY,RECREATIONAL_VALUE,RES_BRIDGES,RES_CONSTRUCTION,RES_DUMPING,RES_LAWNS,RES_PIPES,RES_RESIDENCES,RES_ROADS,RES_SCORE,RES_SEWAGE,RES_STRING,REVIEWED_BY_INITIAL,STUDYNAME,SWIMMABILITY,TROPHIC_STATE
8/23/2016,8023,NLA12_OH-101,16-Aug-12,1,OH,ASSESS,eForms,M,L,L,,L,,6,MLLL,,3,GOOD,,YES,RESERVOIR,,,,,,,,,0,,YES,3,3,ABSENT,0-05,0-05,L,H,M,H,,,14,LHMH,,LOW,ARTIFICIAL,,3,0-05,25-75,25-May,25-75,25-May,25-May,25-75,25-May,,L,M,L,,6,LMLL,L,,,FAIR,L,,,L,,L,M,6,,LLLM,JPB,NLA,FAIR,EUTROPHIC
8/23/2016,8025,NLA12_CO-131,17-Aug-12,2,CO,ASSESS,ASSESSMENT,M,,L,,L,,6,MLLL,L,3,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,0.3,0.3,MODERATE,0-05,25-75,M,,,,,,3,M,,BANNED,ARTIFICIAL,,3,25-75,0-05,0-05,0-05,25-75,0-05,25-75,25-May,,,,L,,5,LML,M,L,,FAIR,,,,,,,L,1,,L,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,8026,NLA12_FL-141,17-Aug-12,1,FL,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,YES,SEEPAGE,,,,,,,,,0,,YES,1,1,SPARSE,0-05,0-05,,,,,,,0,,,LOW,NONE,,2,0-05,25-75,25-75,25-75,0-05,0-05,0-05,0-05,,,,,,2,LL,L,L,,POOR,,,,M,,M,L,7,,MML,,,FAIR,MESOTROPHIC
8/23/2016,8027,NLA12_GA-R11,16-Aug-12,1,GA,ASSESS,ASSESSMENT,,,,,,,0,,,4,FAIR,,YES,RESERVOIR,,M,,,,,,,3,M,,,,SPARSE,25-May,0-05,M,,,,,,3,M,,LOW,NATURAL,,4,0-05,0-05,0-05,75-100,0-05,0-05,0-05,25-May,,,L,L,,3,LLL,L,,,GOOD,,,,,,,L,1,,L,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,8028,NLA12_NE-105,17-Aug-12,1,NE,ASSESS,ASSESSMENT,,,,,L,,1,L,,4,GOOD,,,SEEPAGE,,,,,,,,,0,,YES,0.3,0.3,MODERATE,25-75,,,,,,,,0,,,RESTRICTED,NONE,,4,0-05,0-05,,0-05,25-May,,0-05,75-100,L,,,,,1,L,,,,EXCELLENT,,,,,,,L,1,,L,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8029,NLA12_NE-108,17-Aug-12,1,NE,ASSESS,ASSESSMENT,,,H,,M,,8,HM,,2,FAIR,,,DRAINAGE,,,,,,,,,0,,YES,0.4,0.4,SPARSE,0-05,0-05,L,,,L,,,2,LL,,LOW,NONE,,2,,25-May,0-05,25-May,25-75,0-05,25-May,,,,,,,0,,,,,FAIR,,,,,,L,,1,,L,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8044,NLA12_NC-116,18-Aug-12,2,NC,ASSESS,ASSESSMENT,,,,,,,0,,,1,FAIR,,,DRAINAGE,,,,,,,,,0,,YES,0.5,0.5,SPARSE,,0-05,H,,H,L,,,11,HHL,,BANNED,ARTIFICIAL,,1,,25-May,,25-75,25-75,0-05,,,L,,H,,,9,LHM,M,,,FAIR,,,,M,,,M,6,,MM,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8045,NLA12_NC-101,17-Aug-12,2,NC,ASSESS,ASSESSMENT,,,,,,,0,,,3,FAIR,,,RESERVOIR,,,,,,,,,0,,YES,1,1,ABSENT,,,M,,,L,,,4,ML,,HIGH,ARTIFICIAL,,2,,25-May,75-100,25-75,25-75,75-100,25-75,,,L,L,L,,3,LLL,,,,EXCELLENT,L,L,,H,M,H,M,18,,LLHMHM,,,GOOD,EUTROPHIC
8/23/2016,8048,NLA12_NM-161,16-Aug-12,1,NM,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,25-May,0-05,L,,L,,,,2,LL,,BANNED,NONE,,4,0-05,25-May,0-05,25-75,25-May,0-05,25-May,0-05,,,,,,4,ML,M,L,,EXCELLENT,,,,,,,,0,,,,,GOOD,OLIGOTROPHIC
8/23/2016,8051,NLA12_IN-128,17-Aug-12,2,IN,ASSESS,ASSESSMENT,H,,L,,L,,7,HLL,,4,GOOD,,,DRAINAGE,L,,,,,,,,1,L,,,,HIGH,0-05,25-75,M,,,,,,3,M,,LOW,NONE,,3,0-05,0-05,25-75,25-May,0-05,25-75,25-May,25-May,L,,M,,,4,LM,,,,GOOD,M,,,M,,H,H,16,,MMHH,,,FAIR,EUTROPHIC
8/23/2016,8052,NLA12_NM-104,15-Aug-12,2,NM,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,4,4,ABSENT,0-05,0-05,M,,H,H,,,13,MHH,,LOW,ARTIFICIAL,,3,0-05,75-100,0-05,25-May,0-05,0-05,25-75,0-05,,,,L,,5,LLM,L,M,,EXCELLENT,,,,,,,L,1,,L,,,FAIR,MESOTROPHIC
8/23/2016,8053,NLA12_NM-162,17-Aug-12,1,NM,ASSESS,ASSESSMENT,,,,,M,,3,M,,3,FAIR,,,RESERVOIR,,,,,,,,,0,,YES,1,1,HIGH,0-05,75-100,L,,M,M,,M,10,LMMM,,LOW,ARTIFICIAL,,2,0-05,25-75,0-05,0-05,25-May,25-May,25-75,0-05,,,,L,,2,LL,,L,,FAIR,,,,,L,,L,2,,LL,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8060,NLA12_FL-132,19-Aug-12,1,FL,ASSESS,ASSESSMENT,,,,,,,0,,,2,FAIR,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,0-05,0-05,,,,,,,0,,,LOW,NONE,,3,0-05,0-05,0-05,0-05,0-05,0-05,0-05,75-100,,L,,,,1,L,,,,FAIR,,,,L,,L,L,3,,LLL,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,8061,NLA12_FL-123,18-Aug-12,2,FL,ASSESS,ASSESSMENT,,,,L,,,1,L,,5,GOOD,,YES,SEEPAGE,,,,,,,,,0,,,,,MODERATE,25-May,25-May,,,,,,,0,,,BANNED,NONE,,5,0-05,0-05,0-05,25-75,0-05,0-05,0-05,25-75,,,,,,2,LL,L,L,,EXCELLENT,,,,,,,L,1,,L,,,GOOD,EUTROPHIC
8/23/2016,8062,NLA12_FL-101,19-Aug-12,2,FL,ASSESS,ASSESSMENT,L,,,,,,1,L,,4,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,0-05,0-05,H,,,,,,5,H,,HIGH,ARTIFICIAL,,3,0-05,0-05,0-05,0-05,0-05,0-05,0-05,75-100,,L,L,,L,4,LLLL,,L,,GOOD,M,L,L,L,L,L,L,9,,MLLLLLL,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,8066,NLA12_NE-113,19-Aug-12,1,NE,ASSESS,ASSESSMENT,,,H,,H,,10,HH,,2,FAIR,,,SEEPAGE,,,,,,,,,0,,YES,0.7,0.7,MODERATE,25-75,25-May,,,,M,,,3,M,,RESTRICTED,NONE,,2,,25-75,,0-05,75-100,,25-May,,,,,,,0,,,,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8067,NLA12_NE-102,18-Aug-12,1,NE,ASSESS,ASSESSMENT,,,,,L,,1,L,,4,GOOD,,,SEEPAGE,,,,,,,,,0,,YES,0.3,0.3,SPARSE,25-May,0-05,,,,,,,0,,,RESTRICTED,NONE,,3,,,,,,,,75-100,L,,,,,1,L,,,,GOOD,,,,,,,,0,,,,,,HYPEREUTROPHIC
8/23/2016,8069,NLA12_MT-102,20-Aug-12,1,MT,ASSESS,ASSESSMENT,,,,,,,0,,,3,POOR,,,DRAINAGE,,,,,,,,,0,,YES,2,2,MODERATE,25-May,25-75,,,,,,,0,,,HIGH,NATURAL,,1,,,25-75,0-05,,25-75,,0-05,L,,L,L,,7,LLLLM,L,M,,GOOD,L,,L,H,L,H,M,16,,LLHLHM,,,GOOD,EUTROPHIC
8/23/2016,8070,NLA12_IN-174,20-Aug-12,1,IN,ASSESS,ASSESSMENT,,,,,,,0,,,3,FAIR,,YES,RESERVOIR,,,,,,,,,0,,,,,SPARSE,25-May,25-75,,,,,,M,3,M,,LOW,ARTIFICIAL,,3,,25-May,25-May,0-05,25-75,25-May,25-75,0-05,,,,,L,1,L,,,,FAIR,L,,,H,L,L,L,9,,LHLLL,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8071,NLA12_SD-109,20-Aug-12,1,SD,ASSESS,ASSESSMENT,M,,M,,M,,9,MMM,,4,FAIR,,,DRAINAGE,,,,,,L,,,1,L,,,,MODERATE,25-May,25-75,L,,L,,,,2,LL,,LOW,ARTIFICIAL,,3,25-75,25-May,0-05,25-May,25-75,0-05,25-May,25-May,,,,,,0,,,,,FAIR,,,,,L,,M,4,,LM,,,FAIR,HYPEREUTROPHIC
8/23/2016,8073,NLA12_NM-117,19-Aug-12,2,NM,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,SEEPAGE,,,,,,,,,0,,YES,2.5,2.5,MODERATE,0-05,25-May,L,,,M,,,4,LM,,BANNED,NONE,,4,0-05,25-75,0-05,25-75,25-May,0-05,25-May,0-05,,,,L,,1,L,,,,GOOD,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8074,NLA12_OR-121,20-Aug-12,1,OR,ASSESS,eForms,,,,,,,0,,,4,EXCELLENT,,,SEEPAGE,,M,,,,,,,3,M,ZERO,,,MODERATE,25-May,25-May,,,L,,,,1,L,,LOW,NONE,,4,0-05,0-05,0-05,25-75,0-05,0-05,25-May,0-05,,,,L,,2,LL,,L,,FAIR,,,,,,,L,1,,L,LAM,NLA,FAIR,MESOTROPHIC
8/23/2016,8075,NLA12_OH-107,20-Aug-12,1,OH,ASSESS,eForms,L,,,,,,1,L,,3,FAIR,,YES,RESERVOIR,L,,,,,,L,,2,LL,YES,0.3,0.3,MODERATE,25-May,25-May,M,,,,,,3,M,,RESTRICTED,ARTIFICIAL,,2,0-05,0-05,25-May,75-100,0-05,25-May,25-75,25-May,M,L,M,,,9,MLMLL,L,L,,FAIR,M,,,L,L,L,M,9,,MLLLM,PWA,NLA,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,8076,NLA12_CA-206,20-Aug-12,1,CA,ASSESS,ASSESSMENT,,,,,,,5,H,H,3,GOOD,,YES,RESERVOIR,M,,,,,,,,3,M,,,,ABSENT,0-05,0-05,L,,,,,,1,L,,HIGH,ARTIFICIAL,,3,0-05,25-May,25-May,75-100,25-May,25-May,25-75,0-05,,M,M,L,M,10,MMLM,,,,EXCELLENT,M,L,,L,,L,M,9,,MLLLM,,,GOOD,MESOTROPHIC
8/23/2016,8086,NLA12_IN-171,20-Aug-12,1,IN,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,0.3,0.3,ABSENT,0-05,0-05,,,,,,,0,,,RESTRICTED,ARTIFICIAL,,4,0-05,25-May,0-05,75-100,25-May,0-05,25-75,25-May,,,,,,1,L,L,,,GOOD,,,,L,,L,L,3,,LLL,,,GOOD,MESOTROPHIC
8/23/2016,8087,NLA12_MN-127,21-Aug-12,1,MN,ASSESS,ASSESSMENT,M,,,,,,3,M,,3,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,25-May,0-05,,,,,,,0,,,RESTRICTED,NONE,,4,25-75,,,25-May,75-100,,0-05,25-75,,,,,,0,,,,,GOOD,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8100,NLA12_IN-186,16-Aug-12,1,IN,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,0-05,25-May,,,,,,,0,,,RESTRICTED,NONE,,4,,0-05,25-75,25-75,25-75,25-75,0-05,25-May,,L,M,L,,5,LML,,,,EXCELLENT,,,,M,,M,L,7,,MML,,,GOOD,MESOTROPHIC
8/23/2016,8115,NLA12_DE-104,20-Aug-12,1,DE,ASSESS,ASSESSMENT,,,,,,,1,L,L,4,GOOD,,YES,RESERVOIR,,,,,,,,,0,,,,,MODERATE,25-75,25-May,L,,,,,,1,L,,LOW,ARTIFICIAL,,4,0-05,0-05,25-75,25-75,25-May,25-May,25-75,25-May,H,,,,,7,HLL,L,L,,GOOD,L,,,H,L,H,M,15,,LHLHM,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8116,NLA12_IN-180,21-Aug-12,1,IN,ASSESS,ASSESSMENT,,,,L,,,1,L,,3,POOR,,,RESERVOIR,,,,,,,,,0,,YES,0.5,0.5,ABSENT,,0-05,,,,,,H,10,HH,H,,ARTIFICIAL,,2,,,75-100,25-May,75-100,75-100,,,,,,,,0,,,,,GOOD,,L,,H,L,M,M,13,,LHLMM,,,GOOD,MESOTROPHIC
8/23/2016,8118,NLA12_MO-123,21-Aug-12,1,MO,ASSESS,ASSESSMENT,,,,,H,,5,H,,3,GOOD,,YES,RESERVOIR,,,,,,,,,0,,,,,MODERATE,25-May,25-May,,,,,,,0,,,RESTRICTED,ARTIFICIAL,,3,,0-05,,25-May,25-75,25-May,0-05,0-05,,,,,,1,L,,L,,FAIR,,,,L,,L,L,3,,LLL,,,FAIR,EUTROPHIC
8/23/2016,8119,NLA12_WY-R08,21-Aug-12,1,WY,ASSESS,ASSESSMENT,,,,,,,0,,,5,GOOD,,,RESERVOIR,,,,,,,,,0,,YES,3.5,3.5,ABSENT,0-05,0-05,,,,H,,,5,H,,LOW,ARTIFICIAL,,5,0-05,0-05,0-05,25-75,25-75,0-05,0-05,0-05,,,,L,,2,LL,L,,,EXCELLENT,,,,,,,,0,,,,,GOOD,OLIGOTROPHIC
8/23/2016,8121,NLA12_AR-106,20-Aug-12,1,AR,ASSESS,ASSESSMENT,,,L,,L,,2,LL,,4,GOOD,,,RESERVOIR,,,,,,,,,0,,,,,SPARSE,0-05,,L,,,,,,1,L,,LOW,ARTIFICIAL,,2,,,25-75,25-75,0-05,0-05,0-05,,,,M,M,,7,MML,L,,,GOOD,,,,L,,L,L,3,,LLL,,,FAIR,EUTROPHIC
8/23/2016,8122,NLA12_GA-103,21-Aug-12,1,GA,ASSESS,ASSESSMENT,,,,,,,1,L,L,3,GOOD,,,RESERVOIR,L,,,,,,,,1,L,YES,0.3,0.3,MODERATE,25-May,25-May,L,,,M,,,4,LM,,RESTRICTED,ARTIFICIAL,,4,0-05,0-05,25-May,25-75,25-75,25-May,25-May,25-75,L,,,,,2,LL,,L,,FAIR,M,,,L,L,L,M,9,,MLLLM,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8123,NLA12_NC-114,20-Aug-12,1,NC,ASSESS,ASSESSMENT,,,,,,,0,,,2,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,ABSENT,,,L,,,,,,1,L,,RESTRICTED,ARTIFICIAL,,1,,25-May,25-May,25-75,25-May,0-05,,,,,H,,,15,HHH,H,H,,FAIR,,,,M,,L,L,5,,MLL,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8124,NLA12_NE-135,21-Aug-12,1,NE,ASSESS,ASSESSMENT,,,M,,M,,6,MM,,3,POOR,,,SEEPAGE,,,,,,,,,0,,YES,0.3,0.3,SPARSE,0-05,,,,,,,,0,,,RESTRICTED,NONE,,1,25-May,25-May,,,0-05,,0-05,25-75,,,,,,0,,,,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8125,NLA12_SC-103,21-Aug-12,2,SC,ASSESS,ASSESSMENT,,,,,,,0,,,5,GOOD,,,DRAINAGE,,,,,,,,,0,,YES,1,1,SPARSE,0-05,25-May,,,,L,,,1,L,,BANNED,ARTIFICIAL,,5,,0-05,,75-100,25-May,0-05,,,,,,,,0,,,,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8126,NLA12_SD-170,21-Aug-12,1,SD,ASSESS,ASSESSMENT,H,,,,,,5,H,,3,FAIR,,,SEEPAGE,,,,,,,,,0,,,,,MODERATE,25-75,0-05,,,,,,,0,,,LOW,NONE,,3,75-100,25-May,0-05,0-05,25-75,25-May,0-05,25-May,,,,,,0,,,,,FAIR,,,,L,,L,M,5,,LLM,,,FAIR,HYPEREUTROPHIC
8/23/2016,8127,NLA12_ND-113,20-Aug-12,1,ND,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,0.1,0.1,MODERATE,25-May,25-75,,,,,,,0,,,LOW,NATURAL,,5,0-05,0-05,0-05,75-100,25-75,0-05,25-75,25-May,,,,,,0,,,,,POOR,,,,L,,L,L,3,,LLL,,,FAIR,EUTROPHIC
8/23/2016,8128,NLA12_ME-104,20-Aug-12,1,ME,ASSESS,ASSESSMENT,,,,,,,0,,,2,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,SPARSE,25-May,25-May,,,,,,,0,,,LOW,NONE,,5,,25-May,,25-75,0-05,,25-75,25-May,,,,,,0,,,,,FAIR,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8129,NLA12_CO-101,21-Aug-12,2,CO,ASSESS,ASSESSMENT,L,,,,,,1,L,,2,FAIR,,,RESERVOIR,,,,,,,,,0,,YES,15,15,SPARSE,0-05,0-05,,,,,,,0,,,LOW,ARTIFICIAL,,2,0-05,75-100,0-05,0-05,0-05,0-05,0-05,0-05,,,,L,,2,LL,,L,,POOR,,,,,,L,L,2,,LL,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,8130,NLA12_MT-136,21-Aug-12,1,MT,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,H,,,,,,,5,H,YES,1,1,ABSENT,,,L,,,,,,1,L,,BANNED,NATURAL,,5,,,,75-100,0-05,,0-05,,,,L,L,,4,LLLL,L,L,,EXCELLENT,,,,,,,L,1,,L,,,GOOD,OLIGOTROPHIC
8/23/2016,8135,NLA12_MN-136,21-Aug-12,1,MN,ASSESS,ASSESSMENT,M,,,,,,3,M,,3,FAIR,,,SEEPAGE,,,,,,,,,0,,,,,HIGH,25-75,25-75,,,,,,,0,,,LOW,NONE,,3,25-75,0-05,0-05,25-May,75-100,0-05,25-May,0-05,,,,,,0,,,,,POOR,,,,,,,,0,,,,,FAIR,HYPEREUTROPHIC
8/23/2016,8141,NLA12_MN-158,22-Aug-12,1,MN,ASSESS,ASSESSMENT,H,,M,,H,,13,HMH,,2,FAIR,,,DRAINAGE,,,,,,,,,0,,YES,0.3,0.3,SPARSE,0-05,25-May,,,,,,,0,,,RESTRICTED,NONE,,2,25-75,25-May,0-05,0-05,25-75,0-05,25-May,25-May,M,,,L,,7,MLM,,M,,POOR,,,,,,L,L,2,,LL,,,UNSWIMMABLE,HYPEREUTROPHIC
8/23/2016,8142,NLA12_ME-105,21-Aug-12,1,ME,ASSESS,ASSESSMENT,,,,,,,0,,,5,EXCELLENT,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,0-05,25-May,,,,,,,0,,,,NONE,,5,,0-05,,25-75,0-05,,25-75,25-May,,,,L,,2,LL,L,,,GOOD,,,,,,,,0,,,,,FAIR,EUTROPHIC
8/23/2016,8144,NLA12_AR-102,21-Aug-12,1,AR,ASSESS,ASSESSMENT,M,,,,,,3,M,,2,FAIR,,,RESERVOIR,,,,,,,,,0,,,0.3,0.3,ABSENT,,,L,,,L,,,2,LL,,LOW,NONE,,1,,,,25-May,0-05,25-75,25-May,,L,,,L,,3,LLL,,L,,POOR,,,L,,,,L,2,,LL,,,,EUTROPHIC
8/23/2016,8145,NLA12_AR-111,22-Aug-12,1,AR,ASSESS,ASSESSMENT,,,,,,,0,,,3,FAIR,,,RESERVOIR,H,,,,,,,,5,H,,,,SPARSE,25-May,,L,,L,,,,2,LL,,BANNED,ARTIFICIAL,,1,,25-75,25-75,25-May,25-75,,25-May,25-May,L,,,L,,3,LLL,L,,,FAIR,,H,,M,,H,H,18,,HMHH,,,FAIR,EUTROPHIC
8/23/2016,8148,NLA12_CA-141,22-Aug-12,1,CA,ASSESS,ASSESSMENT,,,,,H,,5,H,,4,EXCELLENT,,,RESERVOIR,,,,,,,,,0,,,,,HIGH,75-100,75-100,L,,,,,,1,L,,RESTRICTED,ARTIFICIAL,,4,0-05,0-05,0-05,0-05,75-100,0-05,25-May,0-05,L,,,,,2,LL,L,,,POOR,,,,,,,M,3,,M,,,FAIR,EUTROPHIC
8/23/2016,8149,NLA12_CA-208,21-Aug-12,1,CA,ASSESS,ASSESSMENT,,,M,,H,,8,MH,,2,POOR,,,RESERVOIR,,,,,L,,,,1,L,,,,HIGH,0-05,75-100,L,,,,,,1,L,,LOW,ARTIFICIAL,,3,25-75,25-May,0-05,0-05,25-75,0-05,25-75,0-05,L,,,,,3,LLL,L,L,,POOR,,,L,,,L,M,5,,LLM,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8150,NLA12_ND-199,22-Aug-12,1,ND,ASSESS,ASSESSMENT,H,,L,,L,,7,HLL,,2,POOR,,,SEEPAGE,,,,,,,,,0,,,,,HIGH,25-May,25-75,,,,,,,0,,,,NONE,,2,75-100,0-05,0-05,,75-100,,0-05,25-May,L,,,,,1,L,,,,POOR,,,,,,L,L,2,,LL,,,FAIR,EUTROPHIC
8/23/2016,8151,NLA12_OH-104,22-Aug-12,1,OH,ASSESS,eForms,H,,L,,L,,7,HLL,,3,POOR,,YES,RESERVOIR,,L,,,,,,,1,L,YES,1.5,1.5,ABSENT,0-05,0-05,L,,,H,,,11,LHH,H,HIGH,ARTIFICIAL,,2,0-05,0-05,75-100,25-May,25-75,25-75,25-May,0-05,,L,L,,,3,LLL,,L,,GOOD,L,L,,H,L,H,L,14,,LLHLHL,PWA,NLA,FAIR,HYPEREUTROPHIC
8/23/2016,8153,NLA12_AZ-R02,21-Aug-12,1,AZ,ASSESS,ASSESSMENT,,,,,,,0,,,4,FAIR,,,RESERVOIR,,,,,,,,,0,,,,,ABSENT,0-05,0-05,M,,H,,,H,13,MHH,,RESTRICTED,ARTIFICIAL,,3,0-05,25-May,25-75,25-May,25-May,25-May,25-May,25-75,,,,,,0,,,,,GOOD,,,,M,,M,M,9,,MMM,,,FAIR,EUTROPHIC
8/23/2016,8154,NLA12_ME-122,22-Aug-12,1,ME,ASSESS,ASSESSMENT,,,,,,,0,,,3,GOOD,,,DRAINAGE,,,,,,,,,0,,,,,MODERATE,25-75,25-75,,,,,,,0,,,LOW,ARTIFICIAL,,4,,0-05,0-05,25-75,,,25-May,25-May,,,,,,1,L,L,,,GOOD,,,,L,,L,L,3,,LLL,,,FAIR,MESOTROPHIC
8/23/2016,8155,NLA12_MT-120,22-Aug-12,1,MT,ASSESS,ASSESSMENT,,,,,,,0,,,4,EXCELLENT,,,DRAINAGE,,H,,,,,,,5,H,YES,1,1,SPARSE,0-05,25-May,L,,L,,,,2,LL,,LOW,NONE,,4,,25-May,,75-100,25-75,,,25-May,,,,L,,3,LLL,L,L,,GOOD,,,,,,,L,1,,L,,,GOOD,MESOTROPHIC
8/23/2016,8156,NLA12_ND-105,22-Aug-12,1,ND,ASSESS,ASSESSMENT,L,L,L,L,L,L,11,LLLLLLH,H,3,GOOD,,,SEEPAGE,M,L,L,L,,M,L,L,11,MLLLMLL,,,,SPARSE,25-May,25-75,M,M,M,M,M,L,19,MMMMMLM,M,HIGH,NONE,,3,0-05,25-May,25-75,25-May,25-75,25-May,25-May,75-100,M,M,M,M,M,17,MMMMMLL,L,L,,GOOD,M,H,H,L,M,H,H,30,M,MHHLMHHM,,,FAIR,EUTROPHIC
8/23/2016,8157,NLA12_WA-101,21-Aug-12,2,WA,ASSESS,ASSESSMENT,,,,,,,0,,,4,GOOD,,,SEEPAGE,,,,,,,,,0,,YES,0.1,0.1,MODERATE,25-75,25-75,L,,,,,,1,L,,LOW,NONE,,4,0-05,0-05,0-05,25-75,0-05,0-05,25-75,25-75,,,,L,,2,LL,,L,,GOOD,,,,,,L,,1,,L,,,UNSWIMMABLE,MESOTROPHIC
8/23/2016,8159,NLA12_NE-127,22-Aug-12,1,NE,ASSESS,ASSESSMENT,,,L,,L,,2,LL,,3,FAIR,,,SEEPAGE,,,,,,,,,0,,YES,0.4,0.4,SPARSE,25-May,0-05,,,,,,,0,,,RESTRICTED,NONE,,2,,0-05,,,0-05,,0-05,75-100,,,,,,0,,,,,POOR,,,,,,,,0,,,,,UNSWIMMABLE,EUTROPHIC
8/23/2016,8164,NLA12_OR-160,21-Aug-12,1,OR,ASSESS,eForms,,,,,,,0,,,4,GOOD,,,DRAINAGE,,,,,,,,,0,,ELEVATION CHANGE,0.6,0.6,SPARSE,25-May,25-May,,,L,,,,1,L,,RESTRICTED,NONE,,5,,25-75,,75-100,25-May,,25-75,0-05,,,,,,0,,,,,GOOD,,,,,,,,0,,,LAM,NLA,GOOD,OLIGOTROPHIC
8/23/2016,8165,NLA12_OR-103,22-Aug-12,1,OR,ASSESS,eForms,,,,,,,0,,,5,EXCELLENT,,,SEEPAGE,,L,,,,,,,1,L,ZERO,,,SPARSE,0-05,0-05,L,,L,,,,2,LL,,BANNED,NONE,,5,0-05,25-May,0-05,25-75,25-May,0-05,25-May,25-May,,,L,M,,8,LMML,M,L,,EXCELLENT,,,,,,,L,1,,L,LAM,NLA,GOOD,OLIGOTROPHIC
8/23/2016,8167,NLA12_IN-104,22-Aug-12,1,IN,ASSESS,ASSESSMENT,,,,,,,0,,,3,FAIR,,,RESERVOIR,,,,,,,,,0,,YES,0.33,0.33,HIGH,0-05,25-75,,,,,,L,1,L,,LOW,ARTIFICIAL,,2,,0-05,25-75,0-05,25-May,25-75,25-May,25-May,L,,L,,,3,LLL,,L,,GOOD,,L,L,M,,H,M,13,,LLMHM,,,GOOD,MESOTROPHIC
